sample_id	donor_id	tissue	ex5_6	ex6_7	log_ex5_6	log_ex6_7
"GTEX-PWO3-1026-SM-2I5F2"	"GTEX-PWO3"	"Brain - Cerebellum"	20	19	3.04452243772342	2.99573227355399
"GTEX-Q2AG-0011-R10A-SM-2HMLA"	"GTEX-Q2AG"	"Brain - Frontal Cortex (BA9)"	97	91	4.58496747867057	4.52178857704904
"GTEX-Q2AG-0011-R11A-SM-2HMKZ"	"GTEX-Q2AG"	"Brain - Cerebellar Hemisphere"	23	32	3.17805383034795	3.49650756146648
"GTEX-Q2AG-0011-R1A-SM-2HMJI"	"GTEX-Q2AG"	"Brain - Hippocampus"	70	79	4.26267987704132	4.38202663467388
"GTEX-Q2AG-0011-R2A-SM-2HMIT"	"GTEX-Q2AG"	"Brain - Substantia nigra"	88	64	4.48863636973214	4.17438726989564
"GTEX-Q2AG-0011-R3A-SM-2HMJ9"	"GTEX-Q2AG"	"Brain - Anterior cingulate cortex (BA24)"	70	55	4.26267987704132	4.02535169073515
"GTEX-Q2AG-0011-R4A-SM-2HMKA"	"GTEX-Q2AG"	"Brain - Amygdala"	81	50	4.40671924726425	3.93182563272433
"GTEX-Q2AG-0011-R5A-SM-2HMJH"	"GTEX-Q2AG"	"Brain - Caudate (basal ganglia)"	89	70	4.49980967033027	4.26267987704132
"GTEX-Q2AG-0011-R6A-SM-2HML7"	"GTEX-Q2AG"	"Brain - Nucleus accumbens (basal ganglia)"	74	55	4.31748811353631	4.02535169073515
"GTEX-Q2AG-0011-R7A-SM-2HMJP"	"GTEX-Q2AG"	"Brain - Putamen (basal ganglia)"	61	53	4.12713438504509	3.98898404656427
"GTEX-Q2AG-0011-R8A-SM-2HMK5"	"GTEX-Q2AG"	"Brain - Hypothalamus"	42	24	3.76120011569356	3.2188758248682
"GTEX-Q2AG-0011-R9A-SM-2HMJ6"	"GTEX-Q2AG"	"Brain - Spinal cord (cervical c-1)"	39	37	3.68887945411394	3.63758615972639
"GTEX-Q2AG-2826-SM-2HMJQ"	"GTEX-Q2AG"	"Brain - Cerebellum"	9	10	2.30258509299405	2.39789527279837
"GTEX-Q2AG-2926-SM-2HMJ3"	"GTEX-Q2AG"	"Brain - Cortex"	36	37	3.61091791264422	3.63758615972639
"GTEX-QDT8-0011-R10A-SM-32PKG"	"GTEX-QDT8"	"Brain - Frontal Cortex (BA9)"	113	107	4.7361984483945	4.68213122712422
"GTEX-QDT8-0011-R11A-SM-32PKD"	"GTEX-QDT8"	"Brain - Cerebellar Hemisphere"	33	34	3.52636052461616	3.55534806148941
"GTEX-QDT8-0011-R1A-SM-32PKS"	"GTEX-QDT8"	"Brain - Hippocampus"	35	39	3.58351893845611	3.68887945411394
"GTEX-QDT8-0011-R2A-SM-32PKQ"	"GTEX-QDT8"	"Brain - Substantia nigra"	54	66	4.00733318523247	4.20469261939097
"GTEX-QDT8-0011-R3A-SM-32PKR"	"GTEX-QDT8"	"Brain - Anterior cingulate cortex (BA24)"	150	190	5.01727983681492	5.25227342804663
"GTEX-QDT8-0011-R4A-SM-32PKM"	"GTEX-QDT8"	"Brain - Amygdala"	82	74	4.4188406077966	4.31748811353631
"GTEX-QDT8-0011-R5A-SM-32PKN"	"GTEX-QDT8"	"Brain - Caudate (basal ganglia)"	66	69	4.20469261939097	4.24849524204936
"GTEX-QDT8-0011-R6A-SM-32PKI"	"GTEX-QDT8"	"Brain - Nucleus accumbens (basal ganglia)"	110	110	4.70953020131233	4.70953020131233
"GTEX-QDT8-0011-R7A-SM-32PKF"	"GTEX-QDT8"	"Brain - Putamen (basal ganglia)"	116	124	4.76217393479776	4.8283137373023
"GTEX-QDT8-0011-R8A-SM-32PKE"	"GTEX-QDT8"	"Brain - Hypothalamus"	11	16	2.484906649788	2.83321334405622
"GTEX-QDT8-0011-R9A-SM-CYPRD"	"GTEX-QDT8"	"Brain - Spinal cord (cervical c-1)"	76	65	4.34380542185368	4.18965474202643
"GTEX-QDT8-2926-SM-32PKC"	"GTEX-QDT8"	"Brain - Cortex"	99	89	4.60517018598809	4.49980967033027
"GTEX-QDT8-3026-SM-32PKB"	"GTEX-QDT8"	"Brain - Cerebellum"	22	27	3.13549421592915	3.3322045101752
"GTEX-QMR6-0011-R10A-SM-32PKO"	"GTEX-QMR6"	"Brain - Frontal Cortex (BA9)"	59	89	4.0943445622221	4.49980967033027
"GTEX-QMR6-0011-R11A-SM-32PKK"	"GTEX-QMR6"	"Brain - Cerebellar Hemisphere"	19	17	2.99573227355399	2.89037175789616
"GTEX-QMR6-0011-R1A-SM-32PKW"	"GTEX-QMR6"	"Brain - Hippocampus"	26	34	3.29583686600433	3.55534806148941
"GTEX-QMR6-0011-R2A-SM-32PKV"	"GTEX-QMR6"	"Brain - Substantia nigra"	56	45	4.04305126783455	3.8286413964891
"GTEX-QMR6-0011-R4A-SM-32PKU"	"GTEX-QMR6"	"Brain - Amygdala"	17	26	2.89037175789616	3.29583686600433
"GTEX-QMR6-0011-R5A-SM-32PKT"	"GTEX-QMR6"	"Brain - Caudate (basal ganglia)"	56	57	4.04305126783455	4.06044301054642
"GTEX-QMR6-0011-R6A-SM-32PKP"	"GTEX-QMR6"	"Brain - Nucleus accumbens (basal ganglia)"	81	106	4.40671924726425	4.67282883446191
"GTEX-QMR6-0011-R7A-SM-32PKL"	"GTEX-QMR6"	"Brain - Putamen (basal ganglia)"	42	53	3.76120011569356	3.98898404656427
"GTEX-QMR6-0011-R8A-SM-32PKJ"	"GTEX-QMR6"	"Brain - Hypothalamus"	58	41	4.07753744390572	3.73766961828337
"GTEX-QMR6-1326-SM-32PLB"	"GTEX-QMR6"	"Brain - Cerebellum"	30	32	3.43398720448515	3.49650756146648
"GTEX-QMR6-1426-SM-32PLA"	"GTEX-QMR6"	"Brain - Cortex"	85	130	4.45434729625351	4.87519732320115
"GTEX-QVJO-0011-R10A-SM-2S1QJ"	"GTEX-QVJO"	"Brain - Frontal Cortex (BA9)"	39	30	3.68887945411394	3.43398720448515
"GTEX-QVJO-0011-R1A-SM-2S1QI"	"GTEX-QVJO"	"Brain - Hippocampus"	33	32	3.52636052461616	3.49650756146648
"GTEX-QVJO-0011-R4A-SM-2S1QL"	"GTEX-QVJO"	"Brain - Amygdala"	79	54	4.38202663467388	4.00733318523247
"GTEX-QVJO-0011-R5A-SM-2S1QM"	"GTEX-QVJO"	"Brain - Caudate (basal ganglia)"	47	46	3.87120101090789	3.85014760171006
"GTEX-QVJO-0011-R6A-SM-2S1QN"	"GTEX-QVJO"	"Brain - Nucleus accumbens (basal ganglia)"	70	53	4.26267987704132	3.98898404656427
"GTEX-QVJO-0011-R7A-SM-2S1QO"	"GTEX-QVJO"	"Brain - Putamen (basal ganglia)"	8	8	2.19722457733622	2.19722457733622
"GTEX-QVJO-0011-R8A-SM-447C7"	"GTEX-QVJO"	"Brain - Hypothalamus"	29	32	3.40119738166216	3.49650756146648
"GTEX-QVJO-0011-R9A-SM-2S1QH"	"GTEX-QVJO"	"Brain - Spinal cord (cervical c-1)"	43	27	3.78418963391826	3.3322045101752
"GTEX-QVJO-1325-SM-2S1QX"	"GTEX-QVJO"	"Brain - Cerebellum"	10	11	2.39789527279837	2.484906649788
"GTEX-QVJO-1426-SM-2S1QY"	"GTEX-QVJO"	"Brain - Cortex"	33	26	3.52636052461616	3.29583686600433
"GTEX-QVUS-0011-R10A-SM-3GIK3"	"GTEX-QVUS"	"Brain - Frontal Cortex (BA9)"	47	49	3.87120101090789	3.91202300542815
"GTEX-QVUS-0011-R1A-SM-3GAD2"	"GTEX-QVUS"	"Brain - Hippocampus"	70	73	4.26267987704132	4.30406509320417
"GTEX-QVUS-0011-R3A-SM-3GAFD"	"GTEX-QVUS"	"Brain - Anterior cingulate cortex (BA24)"	44	52	3.80666248977032	3.97029191355212
"GTEX-QVUS-0011-R4A-SM-3GAE7"	"GTEX-QVUS"	"Brain - Amygdala"	39	52	3.68887945411394	3.97029191355212
"GTEX-QVUS-0011-R6A-SM-3GACX"	"GTEX-QVUS"	"Brain - Nucleus accumbens (basal ganglia)"	25	39	3.25809653802148	3.68887945411394
"GTEX-QVUS-0011-R8A-SM-3GAD7"	"GTEX-QVUS"	"Brain - Hypothalamus"	51	50	3.95124371858143	3.93182563272433
"GTEX-QVUS-0011-R9A-SM-3GIJA"	"GTEX-QVUS"	"Brain - Spinal cord (cervical c-1)"	8	9	2.19722457733622	2.30258509299405
"GTEX-QVUS-2826-SM-3GADB"	"GTEX-QVUS"	"Brain - Cortex"	38	56	3.66356164612965	4.04305126783455
"GTEX-QVUS-2926-SM-3GIJB"	"GTEX-QVUS"	"Brain - Cerebellum"	12	14	2.56494935746154	2.70805020110221
"GTEX-R55E-0011-R11A-SM-2TC6I"	"GTEX-R55E"	"Brain - Cerebellar Hemisphere"	34	22	3.55534806148941	3.13549421592915
"GTEX-R55E-0011-R1A-SM-2TC6N"	"GTEX-R55E"	"Brain - Hippocampus"	73	50	4.30406509320417	3.93182563272433
"GTEX-R55E-0011-R2A-SM-EYYV9"	"GTEX-R55E"	"Brain - Substantia nigra"	73	68	4.30406509320417	4.23410650459726
"GTEX-R55E-0011-R4A-SM-2TC5H"	"GTEX-R55E"	"Brain - Amygdala"	59	47	4.0943445622221	3.87120101090789
"GTEX-R55E-0011-R5A-SM-2TC5N"	"GTEX-R55E"	"Brain - Caudate (basal ganglia)"	37	25	3.63758615972639	3.25809653802148
"GTEX-R55E-0011-R6A-SM-2TC5T"	"GTEX-R55E"	"Brain - Nucleus accumbens (basal ganglia)"	55	39	4.02535169073515	3.68887945411394
"GTEX-R55E-0011-R7A-SM-2TC5Z"	"GTEX-R55E"	"Brain - Putamen (basal ganglia)"	44	32	3.80666248977032	3.49650756146648
"GTEX-R55E-0011-R8A-SM-2TC66"	"GTEX-R55E"	"Brain - Hypothalamus"	32	30	3.49650756146648	3.43398720448515
"GTEX-R55E-0011-R9A-SM-2TC6C"	"GTEX-R55E"	"Brain - Spinal cord (cervical c-1)"	27	19	3.3322045101752	2.99573227355399
"GTEX-R55E-2526-SM-2TC6H"	"GTEX-R55E"	"Brain - Cerebellum"	16	19	2.83321334405622	2.99573227355399
"GTEX-RNOR-0011-R1A-SM-CNNP5"	"GTEX-RNOR"	"Brain - Hippocampus"	80	59	4.39444915467244	4.0943445622221
"GTEX-RNOR-0011-R3A-SM-5SI8E"	"GTEX-RNOR"	"Brain - Anterior cingulate cortex (BA24)"	85	54	4.45434729625351	4.00733318523247
"GTEX-RNOR-0011-R4A-SM-3GAD3"	"GTEX-RNOR"	"Brain - Amygdala"	61	49	4.12713438504509	3.91202300542815
"GTEX-RNOR-0011-R5A-SM-2TF4J"	"GTEX-RNOR"	"Brain - Caudate (basal ganglia)"	48	49	3.89182029811063	3.91202300542815
"GTEX-RNOR-0011-R7A-SM-2TF4V"	"GTEX-RNOR"	"Brain - Putamen (basal ganglia)"	27	24	3.3322045101752	3.2188758248682
"GTEX-RNOR-0011-R8A-SM-EZ6MN"	"GTEX-RNOR"	"Brain - Hypothalamus"	19	14	2.99573227355399	2.70805020110221
"GTEX-RNOR-0011-R9A-SM-2TF52"	"GTEX-RNOR"	"Brain - Spinal cord (cervical c-1)"	40	22	3.71357206670431	3.13549421592915
"GTEX-RNOR-2226-SM-2TF5O"	"GTEX-RNOR"	"Brain - Cerebellum"	41	24	3.73766961828337	3.2188758248682
"GTEX-RNOR-2326-SM-2TF4I"	"GTEX-RNOR"	"Brain - Cortex"	76	65	4.34380542185368	4.18965474202643
"GTEX-RU72-0011-R11A-SM-CM2U1"	"GTEX-RU72"	"Brain - Cerebellar Hemisphere"	8	8	2.19722457733622	2.19722457733622
"GTEX-RU72-0011-R2A-SM-2TF6O"	"GTEX-RU72"	"Brain - Substantia nigra"	16	20	2.83321334405622	3.04452243772342
"GTEX-RU72-0011-R5A-SM-2TF6U"	"GTEX-RU72"	"Brain - Caudate (basal ganglia)"	34	21	3.55534806148941	3.09104245335832
"GTEX-RU72-0011-R6A-SM-2TF71"	"GTEX-RU72"	"Brain - Nucleus accumbens (basal ganglia)"	18	17	2.94443897916644	2.89037175789616
"GTEX-RU72-0011-R7A-SM-2TF5U"	"GTEX-RU72"	"Brain - Putamen (basal ganglia)"	14	9	2.70805020110221	2.30258509299405
"GTEX-RU72-0011-R8A-SM-2TF61"	"GTEX-RU72"	"Brain - Hypothalamus"	9	9	2.30258509299405	2.30258509299405
"GTEX-RU72-0011-R9A-SM-2TF67"	"GTEX-RU72"	"Brain - Spinal cord (cervical c-1)"	18	17	2.94443897916644	2.89037175789616
"GTEX-RU72-2926-SM-2TF66"	"GTEX-RU72"	"Brain - Cerebellum"	32	21	3.49650756146648	3.09104245335832
"GTEX-RU72-3026-SM-CYPRV"	"GTEX-RU72"	"Brain - Cortex"	54	60	4.00733318523247	4.11087386417331
"GTEX-RVPV-0011-R11A-SM-2TF6F"	"GTEX-RVPV"	"Brain - Cerebellar Hemisphere"	3	2	1.38629436111989	1.09861228866811
"GTEX-RVPV-0011-R3A-SM-2TF63"	"GTEX-RVPV"	"Brain - Anterior cingulate cortex (BA24)"	31	39	3.46573590279973	3.68887945411394
"GTEX-RVPV-0011-R5A-SM-2TF69"	"GTEX-RVPV"	"Brain - Caudate (basal ganglia)"	9	14	2.30258509299405	2.70805020110221
"GTEX-S7PM-0011-R5A-SM-3NM8G"	"GTEX-S7PM"	"Brain - Caudate (basal ganglia)"	21	37	3.09104245335832	3.63758615972639
"GTEX-S7PM-0011-R6A-SM-3NM8F"	"GTEX-S7PM"	"Brain - Nucleus accumbens (basal ganglia)"	38	41	3.66356164612965	3.73766961828337
"GTEX-S7SE-0011-R10A-SM-2XCDF"	"GTEX-S7SE"	"Brain - Frontal Cortex (BA9)"	65	53	4.18965474202643	3.98898404656427
"GTEX-S7SE-0011-R11A-SM-2XCDD"	"GTEX-S7SE"	"Brain - Cerebellar Hemisphere"	6	4	1.94591014905531	1.6094379124341
"GTEX-S7SE-0011-R1A-SM-2XCDE"	"GTEX-S7SE"	"Brain - Hippocampus"	33	28	3.52636052461616	3.36729582998647
"GTEX-S7SE-0011-R2A-SM-2XCDC"	"GTEX-S7SE"	"Brain - Substantia nigra"	36	54	3.61091791264422	4.00733318523247
"GTEX-S7SE-0011-R4A-SM-2XCDB"	"GTEX-S7SE"	"Brain - Amygdala"	80	55	4.39444915467244	4.02535169073515
"GTEX-S7SE-0011-R5A-SM-2XCDA"	"GTEX-S7SE"	"Brain - Caudate (basal ganglia)"	20	22	3.04452243772342	3.13549421592915
"GTEX-S7SE-0011-R6A-SM-2XCD9"	"GTEX-S7SE"	"Brain - Nucleus accumbens (basal ganglia)"	22	32	3.13549421592915	3.49650756146648
"GTEX-S7SE-0011-R7A-SM-2XCDI"	"GTEX-S7SE"	"Brain - Putamen (basal ganglia)"	30	26	3.43398720448515	3.29583686600433
"GTEX-S7SE-0011-R8A-SM-2XCDG"	"GTEX-S7SE"	"Brain - Hypothalamus"	27	21	3.3322045101752	3.09104245335832
"GTEX-S7SE-2526-SM-2XCDL"	"GTEX-S7SE"	"Brain - Cerebellum"	19	8	2.99573227355399	2.19722457733622
"GTEX-T2IS-0011-R11A-SM-32QPC"	"GTEX-T2IS"	"Brain - Cerebellar Hemisphere"	14	26	2.70805020110221	3.29583686600433
"GTEX-T2IS-0011-R2A-SM-32QPF"	"GTEX-T2IS"	"Brain - Substantia nigra"	62	95	4.14313472639153	4.56434819146784
"GTEX-T2IS-0011-R3A-SM-32QPB"	"GTEX-T2IS"	"Brain - Anterior cingulate cortex (BA24)"	80	130	4.39444915467244	4.87519732320115
"GTEX-T2IS-0011-R5A-SM-32QP4"	"GTEX-T2IS"	"Brain - Caudate (basal ganglia)"	63	76	4.15888308335967	4.34380542185368
"GTEX-T2IS-0011-R6A-SM-32QP2"	"GTEX-T2IS"	"Brain - Nucleus accumbens (basal ganglia)"	50	72	3.93182563272433	4.29045944114839
"GTEX-T2IS-2926-SM-32QPO"	"GTEX-T2IS"	"Brain - Cerebellum"	18	35	2.94443897916644	3.58351893845611
"GTEX-T2IS-3026-SM-32QPM"	"GTEX-T2IS"	"Brain - Cortex"	147	100	4.99721227376412	4.61512051684126
"GTEX-T5JC-0011-R10A-SM-32PM2"	"GTEX-T5JC"	"Brain - Frontal Cortex (BA9)"	126	103	4.84418708645859	4.64439089914137
"GTEX-T5JC-0011-R11A-SM-32PMB"	"GTEX-T5JC"	"Brain - Cerebellar Hemisphere"	22	22	3.13549421592915	3.13549421592915
"GTEX-T5JC-0011-R1A-SM-32PM6"	"GTEX-T5JC"	"Brain - Hippocampus"	24	13	3.2188758248682	2.63905732961526
"GTEX-T5JC-0011-R2A-SM-32PLZ"	"GTEX-T5JC"	"Brain - Substantia nigra"	84	92	4.44265125649032	4.53259949315326
"GTEX-T5JC-0011-R4A-SM-32PLT"	"GTEX-T5JC"	"Brain - Amygdala"	67	67	4.21950770517611	4.21950770517611
"GTEX-T5JC-0011-R5A-SM-32PLK"	"GTEX-T5JC"	"Brain - Caudate (basal ganglia)"	49	35	3.91202300542815	3.58351893845611
"GTEX-T5JC-0011-R6A-SM-D3L87"	"GTEX-T5JC"	"Brain - Nucleus accumbens (basal ganglia)"	96	87	4.57471097850338	4.47733681447821
"GTEX-T5JC-0011-R7A-SM-32PME"	"GTEX-T5JC"	"Brain - Putamen (basal ganglia)"	70	52	4.26267987704132	3.97029191355212
"GTEX-T5JC-0011-R8A-SM-32PLM"	"GTEX-T5JC"	"Brain - Hypothalamus"	123	119	4.82028156560504	4.78749174278205
"GTEX-T5JC-0011-R9A-SM-32PLV"	"GTEX-T5JC"	"Brain - Spinal cord (cervical c-1)"	204	160	5.32300997913841	5.08140436498446
"GTEX-T5JC-2326-SM-32PMR"	"GTEX-T5JC"	"Brain - Cerebellum"	22	22	3.13549421592915	3.13549421592915
"GTEX-T5JC-2426-SM-3NMDB"	"GTEX-T5JC"	"Brain - Cortex"	122	71	4.81218435537242	4.27666611901606
"GTEX-T6MN-0011-R10A-SM-32QP7"	"GTEX-T6MN"	"Brain - Frontal Cortex (BA9)"	111	119	4.71849887129509	4.78749174278205
"GTEX-T6MN-0011-R11A-SM-32QOX"	"GTEX-T6MN"	"Brain - Cerebellar Hemisphere"	14	28	2.70805020110221	3.36729582998647
"GTEX-T6MN-0011-R1A-SM-32QOY"	"GTEX-T6MN"	"Brain - Hippocampus"	35	38	3.58351893845611	3.66356164612965
"GTEX-T6MN-0011-R2A-SM-32QOW"	"GTEX-T6MN"	"Brain - Substantia nigra"	54	69	4.00733318523247	4.24849524204936
"GTEX-T6MN-0011-R4A-SM-32QPG"	"GTEX-T6MN"	"Brain - Amygdala"	19	13	2.99573227355399	2.63905732961526
"GTEX-T6MN-0011-R5A-SM-32QPD"	"GTEX-T6MN"	"Brain - Caudate (basal ganglia)"	85	51	4.45434729625351	3.95124371858143
"GTEX-T6MN-0011-R6A-SM-32QP8"	"GTEX-T6MN"	"Brain - Nucleus accumbens (basal ganglia)"	87	61	4.47733681447821	4.12713438504509
"GTEX-T6MN-0011-R7A-SM-32QP5"	"GTEX-T6MN"	"Brain - Putamen (basal ganglia)"	45	41	3.8286413964891	3.73766961828337
"GTEX-T6MN-0011-R8A-SM-32QP3"	"GTEX-T6MN"	"Brain - Hypothalamus"	41	26	3.73766961828337	3.29583686600433
"GTEX-T6MN-0011-R9A-SM-32QOZ"	"GTEX-T6MN"	"Brain - Spinal cord (cervical c-1)"	49	49	3.91202300542815	3.91202300542815
"GTEX-T6MN-2526-SM-32PMN"	"GTEX-T6MN"	"Brain - Cerebellum"	30	28	3.43398720448515	3.36729582998647
"GTEX-T6MN-2626-SM-32PMQ"	"GTEX-T6MN"	"Brain - Cortex"	94	90	4.55387689160054	4.51085950651685
"GTEX-TSE9-0011-R10A-SM-3DB7O"	"GTEX-TSE9"	"Brain - Frontal Cortex (BA9)"	90	103	4.51085950651685	4.64439089914137
"GTEX-TSE9-0011-R11A-SM-3DB7N"	"GTEX-TSE9"	"Brain - Cerebellar Hemisphere"	25	16	3.25809653802148	2.83321334405622
"GTEX-TSE9-0011-R1A-SM-3DB7E"	"GTEX-TSE9"	"Brain - Hippocampus"	30	20	3.43398720448515	3.04452243772342
"GTEX-TSE9-0011-R4A-SM-3DB7H"	"GTEX-TSE9"	"Brain - Amygdala"	53	59	3.98898404656427	4.0943445622221
"GTEX-TSE9-0011-R5A-SM-3DB7J"	"GTEX-TSE9"	"Brain - Caudate (basal ganglia)"	33	28	3.52636052461616	3.36729582998647
"GTEX-TSE9-0011-R6A-SM-3DB7L"	"GTEX-TSE9"	"Brain - Nucleus accumbens (basal ganglia)"	46	47	3.85014760171006	3.87120101090789
"GTEX-TSE9-0011-R7A-SM-3DB7P"	"GTEX-TSE9"	"Brain - Putamen (basal ganglia)"	31	20	3.46573590279973	3.04452243772342
"GTEX-TSE9-0011-R8A-SM-3DB7R"	"GTEX-TSE9"	"Brain - Hypothalamus"	23	25	3.17805383034795	3.25809653802148
"GTEX-TSE9-0011-R9A-SM-3DB7Q"	"GTEX-TSE9"	"Brain - Spinal cord (cervical c-1)"	48	65	3.89182029811063	4.18965474202643
"GTEX-TSE9-2926-SM-3DB77"	"GTEX-TSE9"	"Brain - Cerebellum"	31	36	3.46573590279973	3.61091791264422
"GTEX-TSE9-3026-SM-3DB76"	"GTEX-TSE9"	"Brain - Cortex"	104	90	4.65396035015752	4.51085950651685
"GTEX-UTHO-0011-R10A-SM-3GIJQ"	"GTEX-UTHO"	"Brain - Frontal Cortex (BA9)"	5	17	1.79175946922806	2.89037175789616
"GTEX-UTHO-0011-R11A-SM-3GIJE"	"GTEX-UTHO"	"Brain - Cerebellar Hemisphere"	3	3	1.38629436111989	1.38629436111989
"GTEX-UTHO-0011-R1A-SM-3GIJO"	"GTEX-UTHO"	"Brain - Hippocampus"	72	72	4.29045944114839	4.29045944114839
"GTEX-UTHO-0011-R2A-SM-3GIKC"	"GTEX-UTHO"	"Brain - Substantia nigra"	53	61	3.98898404656427	4.12713438504509
"GTEX-UTHO-0011-R3A-SM-3GIK8"	"GTEX-UTHO"	"Brain - Anterior cingulate cortex (BA24)"	15	16	2.77258872223978	2.83321334405622
"GTEX-UTHO-0011-R4A-SM-3GIJP"	"GTEX-UTHO"	"Brain - Amygdala"	93	51	4.54329478227	3.95124371858143
"GTEX-UTHO-0011-R5A-SM-3GIJD"	"GTEX-UTHO"	"Brain - Caudate (basal ganglia)"	7	7	2.07944154167984	2.07944154167984
"GTEX-UTHO-0011-R6A-SM-3GIJW"	"GTEX-UTHO"	"Brain - Nucleus accumbens (basal ganglia)"	74	33	4.31748811353631	3.52636052461616
"GTEX-UTHO-2926-SM-3P5Z9"	"GTEX-UTHO"	"Brain - Cerebellum"	35	9	3.58351893845611	2.30258509299405
"GTEX-UTHO-3026-SM-3GAFB"	"GTEX-UTHO"	"Brain - Cortex"	131	137	4.88280192258637	4.92725368515721
"GTEX-WHSE-0011-R10A-SM-EYYVG"	"GTEX-WHSE"	"Brain - Frontal Cortex (BA9)"	87	58	4.47733681447821	4.07753744390572
"GTEX-WHSE-0011-R11A-SM-3P5YY"	"GTEX-WHSE"	"Brain - Cerebellar Hemisphere"	23	20	3.17805383034795	3.04452243772342
"GTEX-WHSE-0011-R1A-SM-3P5ZK"	"GTEX-WHSE"	"Brain - Hippocampus"	74	67	4.31748811353631	4.21950770517611
"GTEX-WHSE-0011-R2A-SM-3P5ZL"	"GTEX-WHSE"	"Brain - Substantia nigra"	76	46	4.34380542185368	3.85014760171006
"GTEX-WHSE-0011-R3A-SM-3P5ZM"	"GTEX-WHSE"	"Brain - Anterior cingulate cortex (BA24)"	99	73	4.60517018598809	4.30406509320417
"GTEX-WHSE-0011-R4A-SM-3P5ZN"	"GTEX-WHSE"	"Brain - Amygdala"	102	68	4.63472898822964	4.23410650459726
"GTEX-WHSE-0011-R6A-SM-3P5ZP"	"GTEX-WHSE"	"Brain - Nucleus accumbens (basal ganglia)"	112	70	4.72738781871234	4.26267987704132
"GTEX-WHSE-0011-R7A-SM-3P5YZ"	"GTEX-WHSE"	"Brain - Putamen (basal ganglia)"	55	47	4.02535169073515	3.87120101090789
"GTEX-WHSE-0011-R8A-SM-3P5Z1"	"GTEX-WHSE"	"Brain - Hypothalamus"	65	48	4.18965474202643	3.89182029811063
"GTEX-WHSE-2926-SM-3NMBG"	"GTEX-WHSE"	"Brain - Cerebellum"	37	28	3.63758615972639	3.36729582998647
"GTEX-WHSE-3026-SM-3P5ZH"	"GTEX-WHSE"	"Brain - Cortex"	106	84	4.67282883446191	4.44265125649032
"GTEX-WL46-0011-R10A-SM-3MJFQ"	"GTEX-WL46"	"Brain - Frontal Cortex (BA9)"	136	114	4.91998092582813	4.74493212836325
"GTEX-WL46-0011-R11A-SM-3MJFT"	"GTEX-WL46"	"Brain - Cerebellar Hemisphere"	12	11	2.56494935746154	2.484906649788
"GTEX-WL46-0011-R1A-SM-3LK6M"	"GTEX-WL46"	"Brain - Hippocampus"	77	69	4.35670882668959	4.24849524204936
"GTEX-WL46-0011-R3A-SM-3TW8E"	"GTEX-WL46"	"Brain - Anterior cingulate cortex (BA24)"	85	71	4.45434729625351	4.27666611901606
"GTEX-WL46-0011-R5A-SM-3LK6V"	"GTEX-WL46"	"Brain - Caudate (basal ganglia)"	61	38	4.12713438504509	3.66356164612965
"GTEX-WL46-0011-R6A-SM-3LK6X"	"GTEX-WL46"	"Brain - Nucleus accumbens (basal ganglia)"	57	59	4.06044301054642	4.0943445622221
"GTEX-WL46-0011-R7A-SM-3LK7X"	"GTEX-WL46"	"Brain - Putamen (basal ganglia)"	69	48	4.24849524204936	3.89182029811063
"GTEX-WL46-0011-R9A-SM-3MJFP"	"GTEX-WL46"	"Brain - Spinal cord (cervical c-1)"	168	133	5.12989871492307	4.89783979995091
"GTEX-WL46-2826-SM-3LK81"	"GTEX-WL46"	"Brain - Cerebellum"	10	17	2.39789527279837	2.89037175789616
"GTEX-WL46-2926-SM-3LK82"	"GTEX-WL46"	"Brain - Cortex"	94	96	4.55387689160054	4.57471097850338
"GTEX-WVLH-0011-R10A-SM-3MJFM"	"GTEX-WVLH"	"Brain - Frontal Cortex (BA9)"	91	99	4.52178857704904	4.60517018598809
"GTEX-WVLH-0011-R11A-SM-3MJFO"	"GTEX-WVLH"	"Brain - Cerebellar Hemisphere"	14	13	2.70805020110221	2.63905732961526
"GTEX-WVLH-0011-R1A-SM-4MVOK"	"GTEX-WVLH"	"Brain - Hippocampus"	87	76	4.47733681447821	4.34380542185368
"GTEX-WVLH-0011-R4A-SM-3MJFS"	"GTEX-WVLH"	"Brain - Amygdala"	137	121	4.92725368515721	4.80402104473326
"GTEX-WVLH-0011-R5A-SM-3MJFW"	"GTEX-WVLH"	"Brain - Caudate (basal ganglia)"	66	72	4.20469261939097	4.29045944114839
"GTEX-WVLH-0011-R6A-SM-3MJFZ"	"GTEX-WVLH"	"Brain - Nucleus accumbens (basal ganglia)"	81	52	4.40671924726425	3.97029191355212
"GTEX-WVLH-0011-R7A-SM-3MJFB"	"GTEX-WVLH"	"Brain - Putamen (basal ganglia)"	48	45	3.89182029811063	3.8286413964891
"GTEX-WVLH-0011-R8A-SM-3MJFC"	"GTEX-WVLH"	"Brain - Hypothalamus"	71	62	4.27666611901606	4.14313472639153
"GTEX-WVLH-2926-SM-3MJG5"	"GTEX-WVLH"	"Brain - Cerebellum"	36	20	3.61091791264422	3.04452243772342
"GTEX-WVLH-3026-SM-3MJG9"	"GTEX-WVLH"	"Brain - Cortex"	89	67	4.49980967033027	4.21950770517611
"GTEX-WWYW-0011-R10A-SM-3NB35"	"GTEX-WWYW"	"Brain - Frontal Cortex (BA9)"	68	71	4.23410650459726	4.27666611901606
